CIN,Company_Name,Company_Class,Date_of_Incorporation,Authorized_Capital,Paidup_Capital,Company_Status,NIC_Code,Registered_Address,RoC,State
UDI00046LQ874415,TAM-Tech-46 Pvt Ltd,Private,2006-05-12,10000000.0,10000000.0,Strike Off,64,"25, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00047LQ558976,TAM-Fin-47 Pvt Ltd,Private (Ltd by shares),2005-03-22,5000000.0,2500000.0,Strike Off,63,"69, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00048LQ519692,TAM-Retail-48 Pvt Ltd,Public,2007-06-27,500000.0,250000.0,Active,64,"70, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00049LQ829987,TAM-Info-49 Pvt Ltd,Private,2020-07-21,10000000.0,5000000.0,Active,46,"16, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00050LQ741018,TAM-Retail-50 Pvt Ltd,Public,2008-07-19,1000000.0,1000000.0,Dormant,46,"200, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00051LQ611833,TAM-Tech-51 Pvt Ltd,Public,2024-01-28,5000000.0,5000000.0,Active,70,"106, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00052LQ810859,TAM-Fin-52 Pvt Ltd,Private (Ltd by shares),2006-02-09,5000000.0,4000000.0,Active,96,"197, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00053LQ648513,TAM-Info-53 Pvt Ltd,Private (Ltd by shares),2023-12-19,240000.0,200000.0,Strike Off,71,"180, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00054LQ795951,TAM-Info-54 Pvt Ltd,Public,2008-07-22,5000000.0,2500000.0,Active,63,"165, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00055LQ990079,TAM-Retail-55 Pvt Ltd,Private,2009-09-20,100000.0,50000.0,Active,71,"127, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00056LQ631553,TAM-Agro-56 Pvt Ltd,Private (Ltd by shares),2007-08-11,200000.0,160000.0,Active,10,"141, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00058LQ523037,TAM-Retail-58 Pvt Ltd,Private (Ltd by shares),2020-08-11,100000.0,80000.0,Active,11,"10, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00059LQ689648,TAM-Agro-59 Pvt Ltd,Private (Ltd by shares),2022-01-27,100000.0,100000.0,Active,71,"168, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00060LQ448098,TAM-Fin-60 Pvt Ltd,Private (Ltd by shares),2019-06-12,12000000.0,5000000.0,Active,70,"197, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00061LQ202170,TAM-Consult-61 Pvt Ltd,Private,2024-08-23,5000000.0,4000000.0,Amalgamated,11,"169, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00062LQ647341,TAM-Foods-62 Pvt Ltd,Private,2005-06-12,10000000.0,10000000.0,Amalgamated,71,"180, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00063LQ366641,TAM-Fin-63 Pvt Ltd,Private,2006-03-16,200000.0,200000.0,Amalgamated,11,"51, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00064LQ893928,TAM-Retail-64 Pvt Ltd,Private (Ltd by shares),2008-07-07,1000000.0,500000.0,Strike Off,11,"12, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00066LQ706658,TAM-Agro-66 Pvt Ltd,Private,2022-07-27,2000000.0,1600000.0,Active,96,"188, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00067LQ503348,TAM-Retail-67 Pvt Ltd,Private (Ltd by shares),2008-07-22,2000000.0,2000000.0,Dormant,71,"156, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00068LQ244892,TAM-Retail-68 Pvt Ltd,Private (Ltd by shares),2012-05-13,500000.0,400000.0,Dormant,46,"155, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00069LQ872610,TAM-Fin-69 Pvt Ltd,Private,2021-05-27,5000000.0,5000000.0,Strike Off,96,"162, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00070LQ239116,TAM-Info-70 Pvt Ltd,Private,2011-04-20,5000000.0,4000000.0,Dormant,86,"167, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00071LQ689593,TAM-Retail-71 Pvt Ltd,Private (Ltd by shares),2021-09-23,5000000.0,4000000.0,Active,63,"150, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00072LQ947568,TAM-Tech-72 Pvt Ltd,Private,2018-11-24,10000000.0,10000000.0,Active,64,"134, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00073LQ379947,TAM-Consult-73 Pvt Ltd,Public,2005-07-05,120000.0,100000.0,Active,47,"42, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00074LQ890200,TAM-Fin-74 Pvt Ltd,Public,2013-03-27,100000.0,100000.0,Active,47,"9, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00075LQ778553,TAM-Fin-75 Pvt Ltd,Private,2019-02-20,10000000.0,10000000.0,Active,96,"100, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00076LQ506380,TAM-Retail-76 Pvt Ltd,Public,2021-12-10,5000000.0,5000000.0,Dormant,64,"176, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00077LQ918859,TAM-Consult-77 Pvt Ltd,Private,2022-01-01,5000000.0,4000000.0,Active,72,"114, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00078LQ302897,TAM-Foods-78 Pvt Ltd,Private,2025-12-23,5000000.0,4000000.0,Active,96,"115, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00080LQ588983,TAM-Info-80 Pvt Ltd,Private,2013-03-06,2000000.0,1600000.0,Active,63,"40, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00081LQ928278,TAM-Fin-81 Pvt Ltd,Public,2009-06-20,100000.0,100000.0,Active,70,"141, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00082LQ171488,TAM-Consult-82 Pvt Ltd,Private,2007-12-11,2000000.0,1000000.0,Active,71,"130, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00083LQ323717,TAM-Info-83 Pvt Ltd,Public,2018-09-18,800000.0,500000.0,Strike Off,47,"85, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00084LQ963699,TAM-Consult-84 Pvt Ltd,Private,2016-05-07,10000000.0,10000000.0,Dormant,71,"167, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00085LQ815706,TAM-Foods-85 Pvt Ltd,Private,2008-11-12,1000000.0,500000.0,Strike Off,10,"98, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00086LQ962043,TAM-Consult-86 Pvt Ltd,Private (Ltd by shares),2017-05-18,4000000.0,4000000.0,Active,71,"96, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00087LQ638857,TAM-Tech-87 Pvt Ltd,Private,2021-08-16,100000.0,80000.0,Dormant,63,"25, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00088LQ760093,TAM-Consult-88 Pvt Ltd,Private (Ltd by shares),2022-09-01,5000000.0,2500000.0,Active,86,"55, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00089LQ956429,TAM-Tech-89 Pvt Ltd,Private (Ltd by shares),2018-02-07,3000000.0,2000000.0,Dormant,86,"192, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00090LQ176806,TAM-Tech-90 Pvt Ltd,Public,2009-01-15,6000000.0,4000000.0,Active,11,"46, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00093LQ627262,TAM-Tech-93 Pvt Ltd,Private (Ltd by shares),2007-12-19,100000.0,100000.0,Amalgamated,63,"75, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00095LQ409307,TAM-Info-95 Pvt Ltd,Public,2010-09-08,200000.0,200000.0,Amalgamated,71,"37, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00096LQ143802,TAM-Tech-96 Pvt Ltd,Private (Ltd by shares),2025-06-01,2000000.0,2000000.0,Active,11,"147, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00097LQ877446,TAM-Info-97 Pvt Ltd,Private,2017-09-18,150000.0,80000.0,Active,96,"89, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00098LQ331512,TAM-Fin-98 Pvt Ltd,Private,2018-11-28,2000000.0,1000000.0,Active,46,"65, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00099LQ583671,TAM-Info-99 Pvt Ltd,Private,2008-03-22,10000000.0,10000000.0,Active,71,"141, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00100LQ708798,TAM-Retail-100 Pvt Ltd,Public,2014-11-03,500000.0,250000.0,Active,96,"85, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00101LQ173199,TAM-Agro-101 Pvt Ltd,Public,2009-11-21,200000.0,100000.0,Active,72,"82, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00102LQ694397,TAM-Foods-102 Pvt Ltd,Public,2019-06-20,5000000.0,4000000.0,Active,72,"81, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00104LQ678469,TAM-Tech-104 Pvt Ltd,Private (Ltd by shares),2015-08-15,1000000.0,800000.0,Active,70,"45, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00105LQ869177,TAM-Info-105 Pvt Ltd,Private (Ltd by shares),2024-02-27,500000.0,250000.0,Active,62,"20, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00106LQ707021,TAM-Retail-106 Pvt Ltd,Private (Ltd by shares),2007-01-28,2000000.0,2000000.0,Active,72,"197, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00107LQ912853,TAM-Agro-107 Pvt Ltd,Public,2011-01-18,500000.0,500000.0,Dormant,86,"94, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00108LQ625465,TAM-Fin-108 Pvt Ltd,Public,2012-10-24,10000000.0,8000000.0,Active,70,"24, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00109LQ247189,TAM-Retail-109 Pvt Ltd,Private,2016-09-01,5000000.0,2500000.0,Active,71,"41, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00110LQ142383,TAM-Agro-110 Pvt Ltd,Public,2023-10-22,8000000.0,5000000.0,Dormant,63,"195, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00111LQ316818,TAM-Fin-111 Pvt Ltd,Public,2012-02-09,500000.0,250000.0,Amalgamated,86,"93, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00112LQ837920,TAM-Fin-112 Pvt Ltd,Public,2020-08-02,100000.0,100000.0,Strike Off,11,"163, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00113LQ496905,TAM-Foods-113 Pvt Ltd,Private (Ltd by shares),2013-10-18,2000000.0,1000000.0,Amalgamated,86,"151, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00114LQ956934,TAM-Consult-114 Pvt Ltd,Public,2007-09-09,1000000.0,500000.0,Active,63,"89, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00116LQ852146,TAM-Consult-116 Pvt Ltd,Private (Ltd by shares),2013-04-05,200000.0,100000.0,Strike Off,72,"31, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00117LQ808029,TAM-Retail-117 Pvt Ltd,Private,2012-07-26,900000.0,500000.0,Active,70,"123, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00118LQ145240,TAM-Agro-118 Pvt Ltd,Private (Ltd by shares),2023-03-21,10000000.0,8000000.0,Active,47,"147, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00119LQ274421,TAM-Foods-119 Pvt Ltd,Private (Ltd by shares),2010-03-21,2000000.0,1000000.0,Active,10,"47, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00120LQ327114,TAM-Retail-120 Pvt Ltd,Public,2017-10-19,5000000.0,2500000.0,Active,11,"156, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00122LQ725510,TAM-Fin-122 Pvt Ltd,Private,2021-05-06,5000000.0,5000000.0,Strike Off,70,"18, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00123LQ628859,TAM-Info-123 Pvt Ltd,Private,2017-07-05,100000.0,50000.0,Active,71,"108, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00124LQ627778,TAM-Consult-124 Pvt Ltd,Private,2024-02-06,1000000.0,1000000.0,Active,71,"31, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00125LQ780768,TAM-Retail-125 Pvt Ltd,Public,2020-11-05,2000000.0,2000000.0,Active,86,"134, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00126LQ927909,TAM-Consult-126 Pvt Ltd,Public,2016-01-23,1600000.0,1600000.0,Amalgamated,70,"98, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00127LQ240386,TAM-Foods-127 Pvt Ltd,Private,2023-12-25,10000000.0,10000000.0,Active,64,"123, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00128LQ105735,TAM-Info-128 Pvt Ltd,Private,2007-05-20,3000000.0,1600000.0,Active,47,"191, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00129LQ315397,TAM-Info-129 Pvt Ltd,Public,2023-09-04,2000000.0,1000000.0,Active,86,"81, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00130LQ996508,TAM-Fin-130 Pvt Ltd,Private (Ltd by shares),2016-02-05,1000000.0,1000000.0,Strike Off,62,"109, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00131LQ678923,TAM-Consult-131 Pvt Ltd,Public,2016-10-09,5000000.0,4000000.0,Active,64,"143, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00132LQ705711,TAM-Foods-132 Pvt Ltd,Private (Ltd by shares),2010-06-18,2000000.0,1600000.0,Active,62,"199, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00133LQ340932,TAM-Retail-133 Pvt Ltd,Private,2017-12-05,10000000.0,10000000.0,Active,96,"180, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00134LQ508004,TAM-Info-134 Pvt Ltd,Private,2008-04-17,1000000.0,800000.0,Active,46,"2, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00135LQ332542,TAM-Foods-135 Pvt Ltd,Private (Ltd by shares),2009-08-20,1000000.0,500000.0,Active,62,"21, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00136LQ726495,TAM-Tech-136 Pvt Ltd,Private,2006-12-13,1000000.0,1000000.0,Active,96,"199, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00137LQ135241,TAM-Consult-137 Pvt Ltd,Private (Ltd by shares),2025-08-15,100000.0,50000.0,Active,47,"154, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00138LQ350878,TAM-Info-138 Pvt Ltd,Private,2021-12-08,2000000.0,1000000.0,Active,63,"1, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00139LQ714549,TAM-Agro-139 Pvt Ltd,Private,2007-05-25,1000000.0,800000.0,Amalgamated,64,"133, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00140LQ955129,TAM-Foods-140 Pvt Ltd,Private (Ltd by shares),2007-02-18,500000.0,500000.0,Strike Off,63,"58, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00141LQ615780,TAM-Info-141 Pvt Ltd,Private,2020-02-21,7500000.0,4000000.0,Amalgamated,46,"166, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00143LQ958029,TAM-Tech-143 Pvt Ltd,Private (Ltd by shares),2023-07-28,500000.0,500000.0,Dormant,96,"96, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00144LQ435209,TAM-Retail-144 Pvt Ltd,Private,2023-01-28,500000.0,250000.0,Active,46,"178, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00145LQ473276,TAM-Tech-145 Pvt Ltd,Public,2016-03-02,500000.0,400000.0,Amalgamated,86,"75, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00146LQ727847,TAM-Consult-146 Pvt Ltd,Private (Ltd by shares),2021-11-03,2000000.0,1000000.0,Active,11,"43, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00147LQ818739,TAM-Info-147 Pvt Ltd,Public,2015-06-27,10000000.0,10000000.0,Active,62,"177, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00148LQ643341,TAM-Foods-148 Pvt Ltd,Public,2008-09-19,500000.0,250000.0,Active,46,"96, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00149LQ331854,TAM-Consult-149 Pvt Ltd,Private (Ltd by shares),2018-06-06,100000.0,50000.0,Active,71,"49, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00150LQ582860,TAM-Tech-150 Pvt Ltd,Private,2024-12-27,2000000.0,2000000.0,Active,64,"30, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00151LQ956727,TAM-Retail-151 Pvt Ltd,Private (Ltd by shares),2005-08-12,400000.0,500000.0,Strike Off,46,"153, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00152LQ234966,TAM-Consult-152 Pvt Ltd,Private,2015-03-23,500000.0,250000.0,Active,47,"178, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00153LQ824375,TAM-Consult-153 Pvt Ltd,Private,2012-05-05,200000.0,100000.0,Dormant,64,"29, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00154LQ134385,TAM-Consult-154 Pvt Ltd,Private (Ltd by shares),2005-08-25,1000000.0,500000.0,Active,11,"169, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00155LQ416298,TAM-Info-155 Pvt Ltd,Private,2023-01-16,100000.0,80000.0,Active,11,"3, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00156LQ468609,TAM-Tech-156 Pvt Ltd,Private,2008-10-07,2000000.0,1000000.0,Active,86,"24, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00157LQ697935,TAM-Tech-157 Pvt Ltd,Private (Ltd by shares),2013-10-12,600000.0,250000.0,Active,71,"26, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00158LQ890645,TAM-Fin-158 Pvt Ltd,Private (Ltd by shares),2005-09-07,5000000.0,2500000.0,Active,46,"2, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00159LQ832045,TAM-Fin-159 Pvt Ltd,Public,2008-04-17,12000000.0,10000000.0,Dormant,63,"48, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00160LQ639231,TAM-Agro-160 Pvt Ltd,Private,2008-03-27,500000.0,400000.0,Amalgamated,47,"105, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00161LQ899301,TAM-Foods-161 Pvt Ltd,Public,2015-02-15,150000.0,100000.0,Active,70,"181, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00163LQ996915,TAM-Retail-163 Pvt Ltd,Private,2014-11-27,1000000.0,500000.0,Amalgamated,62,"49, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00164LQ210280,TAM-Retail-164 Pvt Ltd,Private (Ltd by shares),2020-11-12,200000.0,100000.0,Dormant,86,"113, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00165LQ276919,TAM-Tech-165 Pvt Ltd,Private,2007-02-05,1000000.0,800000.0,Active,96,"94, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00166LQ576370,TAM-Consult-166 Pvt Ltd,Public,2015-10-10,1000000.0,800000.0,Active,11,"11, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00167LQ754227,TAM-Agro-167 Pvt Ltd,Public,2012-01-21,200000.0,200000.0,Active,70,"62, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00168LQ480441,TAM-Tech-168 Pvt Ltd,Public,2015-12-13,200000.0,160000.0,Active,10,"19, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00169LQ762002,TAM-Fin-169 Pvt Ltd,Public,2005-09-04,200000.0,160000.0,Dormant,47,"196, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00170LQ374725,TAM-Info-170 Pvt Ltd,Public,2006-01-07,200000.0,160000.0,Active,47,"45, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00171LQ206105,TAM-Tech-171 Pvt Ltd,Private,2022-04-06,200000.0,100000.0,Active,62,"174, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00172LQ578364,TAM-Agro-172 Pvt Ltd,Public,2017-11-26,100000.0,80000.0,Active,62,"95, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00173LQ251448,TAM-Agro-173 Pvt Ltd,Private,2010-09-26,2000000.0,1600000.0,Active,11,"49, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00174LQ356428,TAM-Tech-174 Pvt Ltd,Private (Ltd by shares),2022-07-23,500000.0,400000.0,Amalgamated,86,"196, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00175LQ359178,TAM-Tech-175 Pvt Ltd,Public,2023-04-28,2000000.0,1600000.0,Active,63,"162, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00176LQ929420,TAM-Info-176 Pvt Ltd,Private,2009-09-19,1000000.0,500000.0,Active,70,"158, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00177LQ644098,TAM-Retail-177 Pvt Ltd,Public,2010-09-13,10000000.0,10000000.0,Strike Off,70,"46, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00178LQ381370,TAM-Fin-178 Pvt Ltd,Private (Ltd by shares),2016-09-23,1000000.0,1000000.0,Dormant,70,"103, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00179LQ345770,TAM-Retail-179 Pvt Ltd,Public,2023-11-02,200000.0,100000.0,Active,70,"56, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00180LQ188876,TAM-Agro-180 Pvt Ltd,Private,2018-07-19,200000.0,160000.0,Active,71,"193, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00181LQ637145,TAM-Fin-181 Pvt Ltd,Public,2014-08-17,500000.0,250000.0,Active,70,"87, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00182LQ386281,TAM-Retail-182 Pvt Ltd,Private,2019-08-14,1000000.0,800000.0,Dormant,63,"7, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00183LQ408824,TAM-Consult-183 Pvt Ltd,Private (Ltd by shares),2019-04-09,5000000.0,2500000.0,Strike Off,11,"129, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00184LQ224348,TAM-Tech-184 Pvt Ltd,Private,2022-11-03,10000000.0,8000000.0,Active,11,"93, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00185LQ417420,TAM-Info-185 Pvt Ltd,Private (Ltd by shares),2022-04-11,200000.0,200000.0,Strike Off,62,"197, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00186LQ907483,TAM-Foods-186 Pvt Ltd,Public,2013-04-23,2000000.0,1000000.0,Active,10,"73, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00187LQ785864,TAM-Fin-187 Pvt Ltd,Private,2017-07-27,2000000.0,2000000.0,Active,70,"195, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00188LQ345076,TAM-Fin-188 Pvt Ltd,Private (Ltd by shares),2017-04-08,5000000.0,5000000.0,Active,70,"151, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00189LQ986887,TAM-Agro-189 Pvt Ltd,Private (Ltd by shares),2019-12-27,1000000.0,800000.0,Active,63,"110, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00190LQ245699,TAM-Fin-190 Pvt Ltd,Public,2018-04-15,1000000.0,1000000.0,Active,63,"33, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00191LQ539507,TAM-Retail-191 Pvt Ltd,Public,2005-08-26,5000000.0,4000000.0,Strike Off,47,"176, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00192LQ261156,TAM-Foods-192 Pvt Ltd,Private (Ltd by shares),2022-05-11,2000000.0,1000000.0,Active,46,"146, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00193LQ509611,TAM-Tech-193 Pvt Ltd,Public,2024-10-19,10000000.0,8000000.0,Amalgamated,47,"137, Tamil Nadu",RoC-Chennai,Tamil Nadu
UEJ00001MR526911,KAR-Fin-1 Pvt Ltd,Private (Ltd by shares),2011-08-13,2000000.0,1000000.0,Active,46,"28, Karnataka",RoC-Bangalore,Karnataka
UEJ00002MR952646,KAR-Consult-2 Pvt Ltd,Public,2007-09-10,500000.0,250000.0,Active,71,"148, Karnataka",RoC-Bangalore,Karnataka
UEJ00003MR814703,KAR-Retail-3 Pvt Ltd,Private,2019-07-19,1000000.0,500000.0,Strike Off,70,"151, Karnataka",RoC-Bangalore,Karnataka
UEJ00004MR835236,KAR-Agro-4 Pvt Ltd,Public,2020-02-09,100000.0,80000.0,Active,86,"81, Karnataka",RoC-Bangalore,Karnataka
UEJ00005MR401244,KAR-Tech-5 Pvt Ltd,Private (Ltd by shares),2016-09-18,100000.0,100000.0,Active,47,"103, Karnataka",RoC-Bangalore,Karnataka
UEJ00006MR329183,KAR-Fin-6 Pvt Ltd,Private,2015-02-18,200000.0,160000.0,Strike Off,63,"69, Karnataka",RoC-Bangalore,Karnataka
UEJ00007MR316823,KAR-Agro-7 Pvt Ltd,Private,2011-08-24,240000.0,100000.0,Strike Off,62,"52, Karnataka",RoC-Bangalore,Karnataka
UEJ00008MR808640,KAR-Info-8 Pvt Ltd,Private (Ltd by shares),2024-06-05,10000000.0,5000000.0,Active,11,"127, Karnataka",RoC-Bangalore,Karnataka
UEJ00009MR430738,KAR-Retail-9 Pvt Ltd,Public,2005-09-02,12000000.0,8000000.0,Dormant,72,"148, Karnataka",RoC-Bangalore,Karnataka
UEJ00010MR886609,KAR-Fin-10 Pvt Ltd,Private,2020-03-25,2000000.0,1600000.0,Amalgamated,47,"33, Karnataka",RoC-Bangalore,Karnataka
UEJ00011MR819678,KAR-Consult-11 Pvt Ltd,Public,2021-07-16,2000000.0,1000000.0,Strike Off,64,"45, Karnataka",RoC-Bangalore,Karnataka
UEJ00012MR806848,KAR-Agro-12 Pvt Ltd,Private (Ltd by shares),2008-12-17,1000000.0,800000.0,Active,10,"98, Karnataka",RoC-Bangalore,Karnataka
UEJ00013MR375617,KAR-Agro-13 Pvt Ltd,Public,2008-06-12,2000000.0,1600000.0,Active,71,"69, Karnataka",RoC-Bangalore,Karnataka
UEJ00014MR539450,KAR-Info-14 Pvt Ltd,Public,2024-06-12,300000.0,160000.0,Amalgamated,47,"193, Karnataka",RoC-Bangalore,Karnataka
UEJ00015MR819335,KAR-Agro-15 Pvt Ltd,Private (Ltd by shares),2016-07-09,1000000.0,500000.0,Amalgamated,72,"26, Karnataka",RoC-Bangalore,Karnataka
UEJ00016MR938900,KAR-Info-16 Pvt Ltd,Public,2013-04-18,1200000.0,800000.0,Active,46,"39, Karnataka",RoC-Bangalore,Karnataka
UEJ00017MR414608,KAR-Foods-17 Pvt Ltd,Private (Ltd by shares),2005-03-14,1500000.0,500000.0,Strike Off,70,"144, Karnataka",RoC-Bangalore,Karnataka
UEJ00018MR953350,KAR-Foods-18 Pvt Ltd,Private (Ltd by shares),2006-07-04,4800000.0,2500000.0,Active,47,"122, Karnataka",RoC-Bangalore,Karnataka
UEJ00019MR687569,KAR-Fin-19 Pvt Ltd,Public,2008-08-24,500000.0,400000.0,Dormant,63,"66, Karnataka",RoC-Bangalore,Karnataka
